Project_ID,Project_Name,Project_Type,Team_Size,Budget,Duration,Tech_Stack,Project_Phase,Risk_Description,Risk_Category,Risk_Severity,Risk_Impact,Risk_Status,Mitigation_Strategy,Outcome
P02115,Project 2115,Mobile App,9,450,12,"Docker, Jenkins, Python",Eksekusi,Tujuan proyek tidak didefinisikan dengan baik,SDM,High,Medium,Terjadi,Fix bug dan ulang UAT,Berhasil
P02116,Project 2116,ERP,15,155,6,"Java, SAP",Penutupan,Salah konfigurasi pipeline CI/CD,Waktu,Medium,Low,Terjadi,Tambahkan sesi dokumentasi di akhir proyek,Berhasil
P02117,Project 2117,Enterprise,8,769,8,"Flutter, Firebase",Eksekusi,Salah konfigurasi pipeline CI/CD,Scope,Low,High,Terjadi,Tambahkan fallback koneksi & testing,Tertunda
P02118,Project 2118,Mobile App,11,814,16,"Laravel, MySQL",Perencanaan,Tujuan proyek tidak didefinisikan dengan baik,Teknis,Low,Medium,Potensial,Jadwal ulang deployment pada malam hari,Berhasil
P02119,Project 2119,Web Dev,13,404,10,"Flutter, Firebase",Penutupan,Estimasi waktu yang tidak realistis,Scope,Medium,High,Terjadi,Revisi WBS dan perencanaan ulang,Berhasil
P02120,Project 2120,AI,6,924,7,"C#, SQL Server",Perencanaan,Server downtime during deployment,Waktu,High,Low,Terjadi,Tambahkan data latih dari proyek sebelumnya,Tertunda
P02121,Project 2121,AI / IoT,4,604,11,"PHP, MySQL",Penutupan,Estimasi waktu yang tidak realistis,SDM,Medium,Low,Terjadi,Tambahkan fallback koneksi & testing,Tertunda
P02122,Project 2122,AI / IoT,13,273,15,"Laravel, MySQL",Penutupan,Estimasi waktu yang tidak realistis,SDM,Medium,Medium,Terjadi,Audit ulang pipeline,Berhasil
P02123,Project 2123,Enterprise,13,150,9,"AWS, Python",Perencanaan,Kurangnya dokumentasi,Teknis,High,Low,Terjadi,Fix bug dan ulang UAT,Gagal
P02124,Project 2124,ERP,15,558,9,"PHP, MySQL",Perencanaan,Developer utama mengundurkan diri,SDM,Low,Medium,Terjadi,Tambahkan fallback koneksi & testing,Tertunda
P02125,Project 2125,AI,7,884,7,"Docker, Jenkins, Python",Eksekusi,Dataset tidak cukup representatif,Waktu,High,Medium,Potensial,Tambahkan fallback koneksi & testing,Berhasil
P02126,Project 2126,AI / IoT,5,390,11,"Python, Node-RED",Eksekusi,Dataset tidak cukup representatif,Waktu,Medium,High,Potensial,Jadwal ulang deployment pada malam hari,Tertunda
P02127,Project 2127,AI,14,139,10,"Python, Node-RED",Penutupan,Server downtime during deployment,Scope,High,High,Terjadi,Workshop bersama stakeholder,Tertunda
P02128,Project 2128,Mobile App,12,343,12,"Laravel, MySQL",Perencanaan,Dataset tidak cukup representatif,Teknis,Medium,Low,Terjadi,Jadwal ulang deployment pada malam hari,Berhasil
P02129,Project 2129,Infrastruktur,15,529,16,"AWS, Python",Eksekusi,Tujuan proyek tidak didefinisikan dengan baik,Scope,Medium,Low,Terjadi,Audit ulang pipeline,Tertunda
P02130,Project 2130,Infrastruktur,11,883,15,"C#, SQL Server",Perencanaan,Kurangnya dokumentasi,SDM,Medium,Low,Terjadi,Jadwal ulang deployment pada malam hari,Tertunda
P02131,Project 2131,Web Dev,3,116,16,"React, Node.js, MongoDB",Perencanaan,Dataset tidak cukup representatif,Teknis,Medium,Low,Potensial,Revisi WBS dan perencanaan ulang,Gagal
P02132,Project 2132,ERP,13,826,5,"Python, TensorFlow",Perencanaan,Developer utama mengundurkan diri,SDM,Low,High,Potensial,Revisi WBS dan perencanaan ulang,Gagal
P02133,Project 2133,Enterprise,3,232,14,"Laravel, MySQL",Perencanaan,Salah konfigurasi pipeline CI/CD,Teknis,Low,High,Potensial,Workshop bersama stakeholder,Berhasil
P02134,Project 2134,AI / IoT,5,662,8,"Flutter, Firebase",Perencanaan,Modul pembayaran gagal terkoneksi,Waktu,High,Medium,Potensial,Tambahkan fallback koneksi & testing,Tertunda
P02135,Project 2135,AI,13,180,12,"Python, Node-RED",Penutupan,Salah konfigurasi pipeline CI/CD,Waktu,Medium,Low,Terjadi,Revisi WBS dan perencanaan ulang,Berhasil
P02136,Project 2136,Enterprise,14,203,9,"React, Node.js, MongoDB",Perencanaan,Kurangnya dokumentasi,SDM,Low,High,Terjadi,Rekrut developer pengganti sementara,Gagal
P02137,Project 2137,AI,14,506,13,"AWS, Python",Eksekusi,Dataset tidak cukup representatif,Teknis,High,Low,Terjadi,Jadwal ulang deployment pada malam hari,Gagal
P02138,Project 2138,AI,6,174,8,"Java, SAP",Penutupan,Error sistem saat UAT,Waktu,Low,High,Terjadi,Audit ulang pipeline,Tertunda
P02139,Project 2139,AI / IoT,8,897,12,"AWS, Python",Penutupan,Dataset tidak cukup representatif,Scope,Medium,Low,Potensial,Tambahkan fallback koneksi & testing,Berhasil
P02140,Project 2140,AI,15,902,8,"AWS, Python",Eksekusi,Dataset tidak cukup representatif,Teknis,Medium,High,Potensial,Tambahkan sesi dokumentasi di akhir proyek,Tertunda
P02141,Project 2141,Infrastruktur,13,436,7,"Laravel, MySQL",Perencanaan,Estimasi waktu yang tidak realistis,Teknis,Low,High,Potensial,Tambahkan sesi dokumentasi di akhir proyek,Gagal
P02142,Project 2142,AI,14,893,7,"Flutter, Firebase",Eksekusi,Kurangnya dokumentasi,SDM,Medium,Medium,Terjadi,Audit ulang pipeline,Gagal
P02143,Project 2143,Web Dev,11,406,9,"Java, SAP",Eksekusi,Sensor gagal mengirim data real-time,Teknis,High,Medium,Terjadi,Rekrut developer pengganti sementara,Berhasil
P02144,Project 2144,ERP,5,463,12,"Java, SAP",Perencanaan,Server downtime during deployment,SDM,Low,High,Potensial,Rekrut developer pengganti sementara,Gagal
P02145,Project 2145,ERP,15,851,9,"AWS, Python",Penutupan,Estimasi waktu yang tidak realistis,SDM,High,High,Terjadi,Rekrut developer pengganti sementara,Tertunda
P02146,Project 2146,AI / IoT,9,198,13,"PHP, MySQL",Perencanaan,Salah konfigurasi pipeline CI/CD,Scope,Low,Low,Potensial,Jadwal ulang deployment pada malam hari,Gagal
P02147,Project 2147,Enterprise,7,608,12,"AWS, Python",Penutupan,Sensor gagal mengirim data real-time,Scope,Medium,High,Potensial,Jadwal ulang deployment pada malam hari,Tertunda
P02148,Project 2148,AI,10,212,10,"Laravel, MySQL",Perencanaan,Kurangnya dokumentasi,Teknis,High,High,Terjadi,Jadwal ulang deployment pada malam hari,Berhasil
P02149,Project 2149,AI,15,909,16,"PHP, MySQL",Eksekusi,Dataset tidak cukup representatif,Scope,Medium,High,Terjadi,Tambahkan data latih dari proyek sebelumnya,Gagal
P02150,Project 2150,AI,9,475,13,"AWS, Python",Eksekusi,Estimasi waktu yang tidak realistis,SDM,Medium,High,Terjadi,Workshop bersama stakeholder,Tertunda
P02151,Project 2151,ERP,4,868,10,"Python, Node-RED",Eksekusi,Dataset tidak cukup representatif,Waktu,High,High,Terjadi,Rekrut developer pengganti sementara,Berhasil
P02152,Project 2152,AI / IoT,7,330,5,"Java, SAP",Eksekusi,Error sistem saat UAT,Teknis,High,Medium,Potensial,Tambahkan fallback koneksi & testing,Berhasil
P02153,Project 2153,AI,3,756,9,"PHP, MySQL",Perencanaan,Dataset tidak cukup representatif,SDM,Low,High,Potensial,Jadwal ulang deployment pada malam hari,Tertunda
P02154,Project 2154,Web Dev,12,374,15,"C#, SQL Server",Eksekusi,Estimasi waktu yang tidak realistis,Scope,High,Low,Terjadi,Redundansi sensor dan buffer data,Gagal
P02155,Project 2155,Web Dev,6,461,13,"Laravel, MySQL",Eksekusi,Kurangnya dokumentasi,Waktu,High,Medium,Potensial,Fix bug dan ulang UAT,Berhasil
P02156,Project 2156,Mobile App,3,644,6,"Docker, Jenkins, Python",Eksekusi,Developer utama mengundurkan diri,Scope,Low,High,Terjadi,Tambahkan sesi dokumentasi di akhir proyek,Gagal
P02157,Project 2157,Mobile App,3,267,10,"Flutter, Firebase",Perencanaan,Tujuan proyek tidak didefinisikan dengan baik,Scope,Low,Low,Potensial,Jadwal ulang deployment pada malam hari,Tertunda
P02158,Project 2158,AI,7,272,7,"AWS, Python",Eksekusi,Salah konfigurasi pipeline CI/CD,SDM,Low,Low,Terjadi,Audit ulang pipeline,Gagal
P02159,Project 2159,Mobile App,15,777,9,"C#, SQL Server",Perencanaan,Dataset tidak cukup representatif,Scope,Medium,High,Potensial,Tambahkan fallback koneksi & testing,Tertunda
P02160,Project 2160,AI / IoT,6,313,4,"Python, TensorFlow",Penutupan,Tujuan proyek tidak didefinisikan dengan baik,Waktu,Low,Medium,Terjadi,Audit ulang pipeline,Berhasil
P02161,Project 2161,Mobile App,9,411,15,"Laravel, MySQL",Perencanaan,Developer utama mengundurkan diri,Waktu,High,Low,Potensial,Fix bug dan ulang UAT,Gagal
P02162,Project 2162,AI / IoT,15,610,9,"React, Node.js, MongoDB",Penutupan,Tujuan proyek tidak didefinisikan dengan baik,SDM,High,Medium,Potensial,Fix bug dan ulang UAT,Berhasil
P02163,Project 2163,AI / IoT,12,821,4,"PHP, MySQL",Eksekusi,Modul pembayaran gagal terkoneksi,Scope,Medium,Medium,Terjadi,Rekrut developer pengganti sementara,Tertunda
P02164,Project 2164,Infrastruktur,10,704,7,"Python, Node-RED",Eksekusi,Salah konfigurasi pipeline CI/CD,Scope,High,Low,Terjadi,Rekrut developer pengganti sementara,Gagal
P02165,Project 2165,Enterprise,12,845,6,"Python, Node-RED",Eksekusi,Developer utama mengundurkan diri,Teknis,High,Low,Potensial,Fix bug dan ulang UAT,Tertunda
P02166,Project 2166,AI / IoT,10,241,14,"Flutter, Firebase",Eksekusi,Dataset tidak cukup representatif,Waktu,Medium,High,Terjadi,Rekrut developer pengganti sementara,Berhasil
P02167,Project 2167,AI / IoT,11,691,8,"Docker, Jenkins, Python",Perencanaan,Tujuan proyek tidak didefinisikan dengan baik,Scope,Low,Medium,Potensial,Revisi WBS dan perencanaan ulang,Tertunda
P02168,Project 2168,Mobile App,11,619,6,"Python, Node-RED",Perencanaan,Salah konfigurasi pipeline CI/CD,Teknis,High,Low,Potensial,Workshop bersama stakeholder,Gagal
P02169,Project 2169,Enterprise,3,719,6,"React, Node.js, MongoDB",Penutupan,Modul pembayaran gagal terkoneksi,SDM,Low,Medium,Terjadi,Audit ulang pipeline,Gagal
P02170,Project 2170,Infrastruktur,7,940,10,"AWS, Python",Eksekusi,Tujuan proyek tidak didefinisikan dengan baik,Scope,Low,Medium,Terjadi,Rekrut developer pengganti sementara,Gagal
P02171,Project 2171,Infrastruktur,14,868,4,"Laravel, MySQL",Eksekusi,Developer utama mengundurkan diri,Teknis,Low,Low,Potensial,Revisi WBS dan perencanaan ulang,Tertunda
P02172,Project 2172,Web Dev,9,369,10,"Flutter, Firebase",Perencanaan,Salah konfigurasi pipeline CI/CD,Teknis,High,Medium,Potensial,Revisi WBS dan perencanaan ulang,Tertunda
P02173,Project 2173,Mobile App,13,863,11,"Laravel, MySQL",Eksekusi,Sensor gagal mengirim data real-time,Scope,Medium,Low,Potensial,Tambahkan sesi dokumentasi di akhir proyek,Berhasil
P02174,Project 2174,AI / IoT,15,895,11,"React, Node.js, MongoDB",Perencanaan,Server downtime during deployment,SDM,Low,Low,Potensial,Fix bug dan ulang UAT,Gagal
P02175,Project 2175,ERP,7,265,14,"Flutter, Firebase",Penutupan,Error sistem saat UAT,Teknis,High,Low,Terjadi,Tambahkan data latih dari proyek sebelumnya,Berhasil
P02176,Project 2176,AI / IoT,7,206,15,"Docker, Jenkins, Python",Penutupan,Dataset tidak cukup representatif,Waktu,Medium,Medium,Terjadi,Tambahkan data latih dari proyek sebelumnya,Berhasil
P02177,Project 2177,Infrastruktur,3,253,14,"Docker, Jenkins, Python",Perencanaan,Salah konfigurasi pipeline CI/CD,Teknis,Medium,High,Potensial,Tambahkan sesi dokumentasi di akhir proyek,Berhasil
P02178,Project 2178,ERP,11,564,13,"React, Node.js, MongoDB",Eksekusi,Salah konfigurasi pipeline CI/CD,Scope,High,Low,Potensial,Redundansi sensor dan buffer data,Tertunda
P02179,Project 2179,Mobile App,14,177,6,"AWS, Python",Perencanaan,Developer utama mengundurkan diri,Waktu,High,Medium,Terjadi,Redundansi sensor dan buffer data,Tertunda
P02180,Project 2180,AI / IoT,6,836,11,"Flutter, Firebase",Penutupan,Salah konfigurasi pipeline CI/CD,Teknis,Low,Low,Potensial,Fix bug dan ulang UAT,Tertunda
P02181,Project 2181,ERP,15,143,7,"Docker, Jenkins, Python",Perencanaan,Tujuan proyek tidak didefinisikan dengan baik,Teknis,High,High,Potensial,Jadwal ulang deployment pada malam hari,Berhasil
P02182,Project 2182,AI / IoT,3,290,4,"Java, SAP",Penutupan,Kurangnya dokumentasi,Scope,Medium,Low,Terjadi,Fix bug dan ulang UAT,Gagal
P02183,Project 2183,AI,4,823,7,"React, Node.js, MongoDB",Eksekusi,Kurangnya dokumentasi,SDM,Low,Medium,Potensial,Workshop bersama stakeholder,Berhasil
P02184,Project 2184,ERP,8,813,8,"PHP, MySQL",Perencanaan,Tujuan proyek tidak didefinisikan dengan baik,Waktu,Medium,Low,Terjadi,Tambahkan sesi dokumentasi di akhir proyek,Berhasil
P02185,Project 2185,AI,9,829,7,"React, Node.js, MongoDB",Perencanaan,Modul pembayaran gagal terkoneksi,SDM,Low,High,Terjadi,Redundansi sensor dan buffer data,Berhasil
P02186,Project 2186,ERP,14,140,7,"Flutter, Firebase",Eksekusi,Kurangnya dokumentasi,SDM,High,Low,Terjadi,Audit ulang pipeline,Gagal
P02187,Project 2187,ERP,11,963,15,"AWS, Python",Penutupan,Developer utama mengundurkan diri,Scope,Medium,Low,Terjadi,Jadwal ulang deployment pada malam hari,Berhasil
P02188,Project 2188,Infrastruktur,12,297,8,"Java, SAP",Eksekusi,Server downtime during deployment,Waktu,High,Medium,Terjadi,Jadwal ulang deployment pada malam hari,Berhasil
P02189,Project 2189,Web Dev,10,744,9,"Flutter, Firebase",Penutupan,Sensor gagal mengirim data real-time,Teknis,High,Low,Terjadi,Tambahkan data latih dari proyek sebelumnya,Tertunda
P02190,Project 2190,ERP,13,693,15,"Python, TensorFlow",Eksekusi,Estimasi waktu yang tidak realistis,Waktu,Medium,Medium,Terjadi,Fix bug dan ulang UAT,Gagal
P02191,Project 2191,Enterprise,7,510,5,"Java, SAP",Eksekusi,Developer utama mengundurkan diri,Scope,Medium,High,Terjadi,Tambahkan data latih dari proyek sebelumnya,Gagal
P02192,Project 2192,Mobile App,5,819,11,"Docker, Jenkins, Python",Penutupan,Server downtime during deployment,Waktu,High,High,Potensial,Tambahkan sesi dokumentasi di akhir proyek,Tertunda
P02193,Project 2193,Mobile App,8,644,9,"Docker, Jenkins, Python",Penutupan,Sensor gagal mengirim data real-time,Scope,Low,High,Potensial,Revisi WBS dan perencanaan ulang,Gagal
P02194,Project 2194,AI,14,546,14,"C#, SQL Server",Perencanaan,Sensor gagal mengirim data real-time,Scope,Low,High,Terjadi,Redundansi sensor dan buffer data,Berhasil
P02195,Project 2195,Web Dev,9,141,10,"PHP, MySQL",Perencanaan,Estimasi waktu yang tidak realistis,Waktu,Medium,Low,Terjadi,Tambahkan fallback koneksi & testing,Gagal
P02196,Project 2196,AI / IoT,8,444,7,"PHP, MySQL",Penutupan,Tujuan proyek tidak didefinisikan dengan baik,Waktu,High,Medium,Terjadi,Tambahkan data latih dari proyek sebelumnya,Gagal
P02197,Project 2197,ERP,7,336,5,"Laravel, MySQL",Eksekusi,Modul pembayaran gagal terkoneksi,Scope,Low,Low,Terjadi,Tambahkan sesi dokumentasi di akhir proyek,Tertunda
P02198,Project 2198,AI,10,773,7,"Python, Node-RED",Eksekusi,Kurangnya dokumentasi,SDM,Low,Low,Potensial,Workshop bersama stakeholder,Gagal
P02199,Project 2199,Enterprise,10,291,13,"Python, Node-RED",Perencanaan,Dataset tidak cukup representatif,Waktu,High,High,Terjadi,Rekrut developer pengganti sementara,Berhasil
P02200,Project 2200,Enterprise,12,116,4,"Python, TensorFlow",Eksekusi,Kurangnya dokumentasi,Teknis,Medium,Low,Potensial,Fix bug dan ulang UAT,Tertunda
P02201,Project 2201,Web Dev,13,452,12,"C#, SQL Server",Penutupan,Dataset tidak cukup representatif,Teknis,Medium,High,Terjadi,Jadwal ulang deployment pada malam hari,Berhasil
P02202,Project 2202,AI / IoT,5,430,8,"PHP, MySQL",Eksekusi,Modul pembayaran gagal terkoneksi,Waktu,High,High,Potensial,Fix bug dan ulang UAT,Gagal
P02203,Project 2203,AI,9,549,6,"React, Node.js, MongoDB",Penutupan,Server downtime during deployment,Waktu,High,High,Terjadi,Audit ulang pipeline,Tertunda
P02204,Project 2204,Mobile App,9,236,9,"C#, SQL Server",Eksekusi,Salah konfigurasi pipeline CI/CD,Scope,Medium,High,Potensial,Workshop bersama stakeholder,Gagal
P02205,Project 2205,ERP,11,387,9,"Docker, Jenkins, Python",Penutupan,Error sistem saat UAT,Scope,Medium,Low,Potensial,Redundansi sensor dan buffer data,Berhasil
P02206,Project 2206,Infrastruktur,4,585,7,"C#, SQL Server",Eksekusi,Error sistem saat UAT,Teknis,High,High,Potensial,Workshop bersama stakeholder,Gagal
P02207,Project 2207,Mobile App,6,563,14,"Python, Node-RED",Eksekusi,Sensor gagal mengirim data real-time,Teknis,Low,High,Potensial,Tambahkan sesi dokumentasi di akhir proyek,Berhasil
P02208,Project 2208,AI / IoT,11,760,11,"Python, TensorFlow",Penutupan,Error sistem saat UAT,Teknis,Medium,Low,Terjadi,Revisi WBS dan perencanaan ulang,Gagal
P02209,Project 2209,Mobile App,12,923,10,"Python, TensorFlow",Penutupan,Estimasi waktu yang tidak realistis,SDM,Low,High,Terjadi,Tambahkan fallback koneksi & testing,Berhasil
P02210,Project 2210,AI / IoT,7,950,4,"PHP, MySQL",Penutupan,Estimasi waktu yang tidak realistis,Scope,High,Low,Terjadi,Redundansi sensor dan buffer data,Berhasil
P02211,Project 2211,ERP,11,970,9,"React, Node.js, MongoDB",Eksekusi,Sensor gagal mengirim data real-time,SDM,High,Low,Potensial,Tambahkan fallback koneksi & testing,Tertunda
P02212,Project 2212,Web Dev,9,609,13,"Python, TensorFlow",Eksekusi,Kurangnya dokumentasi,Scope,Low,Low,Terjadi,Tambahkan sesi dokumentasi di akhir proyek,Berhasil
P02213,Project 2213,AI / IoT,15,329,8,"PHP, MySQL",Perencanaan,Tujuan proyek tidak didefinisikan dengan baik,Teknis,Medium,Low,Potensial,Tambahkan sesi dokumentasi di akhir proyek,Gagal
P02214,Project 2214,AI / IoT,12,843,6,"Python, TensorFlow",Penutupan,Estimasi waktu yang tidak realistis,Waktu,High,High,Terjadi,Revisi WBS dan perencanaan ulang,Berhasil
P02215,Project 2215,AI / IoT,11,393,6,"Flutter, Firebase",Eksekusi,Kurangnya dokumentasi,SDM,Medium,Low,Terjadi,Audit ulang pipeline,Gagal
P02216,Project 2216,Web Dev,10,236,12,"Python, TensorFlow",Eksekusi,Error sistem saat UAT,Waktu,Low,Low,Terjadi,Tambahkan fallback koneksi & testing,Tertunda
P02217,Project 2217,AI,7,147,13,"Flutter, Firebase",Penutupan,Developer utama mengundurkan diri,Teknis,Low,High,Potensial,Tambahkan data latih dari proyek sebelumnya,Gagal
P02218,Project 2218,AI,9,491,10,"Java, SAP",Penutupan,Modul pembayaran gagal terkoneksi,Scope,Low,Medium,Potensial,Jadwal ulang deployment pada malam hari,Berhasil
P02219,Project 2219,Infrastruktur,13,386,11,"Docker, Jenkins, Python",Perencanaan,Tujuan proyek tidak didefinisikan dengan baik,Teknis,Medium,Low,Terjadi,Audit ulang pipeline,Berhasil
P02220,Project 2220,AI,10,877,12,"C#, SQL Server",Eksekusi,Salah konfigurasi pipeline CI/CD,SDM,Medium,Low,Terjadi,Fix bug dan ulang UAT,Gagal
P02221,Project 2221,ERP,6,145,12,"PHP, MySQL",Penutupan,Tujuan proyek tidak didefinisikan dengan baik,Teknis,Medium,High,Terjadi,Tambahkan sesi dokumentasi di akhir proyek,Tertunda
P02222,Project 2222,Enterprise,8,997,12,"Laravel, MySQL",Perencanaan,Error sistem saat UAT,Scope,Low,High,Potensial,Jadwal ulang deployment pada malam hari,Tertunda
P02223,Project 2223,AI / IoT,6,707,4,"AWS, Python",Eksekusi,Tujuan proyek tidak didefinisikan dengan baik,Teknis,Low,Medium,Terjadi,Audit ulang pipeline,Gagal
P02224,Project 2224,AI,13,965,13,"Java, SAP",Penutupan,Modul pembayaran gagal terkoneksi,Scope,Low,Medium,Terjadi,Tambahkan data latih dari proyek sebelumnya,Gagal
P02225,Project 2225,AI,7,500,6,"C#, SQL Server",Eksekusi,Developer utama mengundurkan diri,Teknis,Low,High,Potensial,Tambahkan sesi dokumentasi di akhir proyek,Berhasil
P02226,Project 2226,Web Dev,6,852,15,"React, Node.js, MongoDB",Penutupan,Sensor gagal mengirim data real-time,Scope,Medium,Low,Terjadi,Fix bug dan ulang UAT,Tertunda
P02227,Project 2227,Enterprise,15,571,13,"Flutter, Firebase",Eksekusi,Estimasi waktu yang tidak realistis,SDM,Medium,Low,Potensial,Fix bug dan ulang UAT,Berhasil
P02228,Project 2228,ERP,11,258,14,"Docker, Jenkins, Python",Penutupan,Kurangnya dokumentasi,Scope,High,Low,Terjadi,Revisi WBS dan perencanaan ulang,Berhasil
P02229,Project 2229,AI,10,154,12,"C#, SQL Server",Eksekusi,Estimasi waktu yang tidak realistis,Scope,Low,High,Terjadi,Workshop bersama stakeholder,Gagal
P02230,Project 2230,Enterprise,7,661,12,"Laravel, MySQL",Perencanaan,Salah konfigurasi pipeline CI/CD,Waktu,Medium,Low,Potensial,Revisi WBS dan perencanaan ulang,Tertunda
P02231,Project 2231,Web Dev,7,807,13,"Python, Node-RED",Perencanaan,Tujuan proyek tidak didefinisikan dengan baik,Waktu,Medium,High,Potensial,Tambahkan fallback koneksi & testing,Tertunda
P02232,Project 2232,Mobile App,8,963,11,"PHP, MySQL",Perencanaan,Error sistem saat UAT,SDM,Medium,Medium,Potensial,Redundansi sensor dan buffer data,Tertunda
P02233,Project 2233,AI / IoT,8,231,5,"Java, SAP",Perencanaan,Dataset tidak cukup representatif,Scope,High,Low,Potensial,Rekrut developer pengganti sementara,Gagal
P02234,Project 2234,Web Dev,5,561,10,"PHP, MySQL",Perencanaan,Modul pembayaran gagal terkoneksi,Scope,High,Medium,Terjadi,Fix bug dan ulang UAT,Tertunda
